product,price,link,years,kilometraje,_created,id,location_city,location_state
Chevrolet Tracker 1.8 Ls,45000000,https://carro.mercadolibre.com.co/MCO-1436596977-chevrolet-tracker-18-ls-2015-_JM#position=42&search_layout=grid&type=item&tracking_id=6ec3696c-fecd-4887-b86b-2563f0244a78,2015,140578,2024-06-13,1436596977,Bosa,Bogotá D.C.
Ford Fiesta 1.6 Hatchback Se Automatica,35500000,https://carro.mercadolibre.com.co/MCO-1436661011-ford-fiesta-sportback-se-automatia-16-2014-_JM#position=43&search_layout=grid&type=item&tracking_id=6ec3696c-fecd-4887-b86b-2563f0244a78,2014,65000,2024-06-13,1436661011,Usaquén,Bogotá D.C.
Suzuki Swift Hybrid Mt 1200cc 5p 6ab Abs,70000000,https://carro.mercadolibre.com.co/MCO-1436578551-suzuki-swift-hybrido-_JM#position=44&search_layout=grid&type=item&tracking_id=6ec3696c-fecd-4887-b86b-2563f0244a78,2023,15820,2024-06-13,1436578551,Engativa,Bogotá D.C.
Toyota Hilux 2.4 4x4 Mt,225000000,https://carro.mercadolibre.com.co/MCO-1436647825-toyota-hilux-_JM#position=45&search_layout=grid&type=item&tracking_id=6ec3696c-fecd-4887-b86b-2563f0244a78,2023,19000,2024-06-13,1436647825,Suba,Bogotá D.C.
Chevrolet Aveo 1.4 Five,23500000,https://carro.mercadolibre.com.co/MCO-1436622043-chevrolet-aveo-14-five-2007-_JM#position=46&search_layout=grid&type=item&tracking_id=6ec3696c-fecd-4887-b86b-2563f0244a78,2007,170000,2024-06-13,1436622043,Medellín,Antioquia
Mazda 3 2.0 Sport Touring,63000000,https://carro.mercadolibre.com.co/MCO-1436647535-mazda-3-20-sport-touring-_JM#position=47&search_layout=grid&type=item&tracking_id=6ec3696c-fecd-4887-b86b-2563f0244a78,2017,43500,2024-06-13,1436647535,Suba,Bogotá D.C.
Toyota Prado 3.0 Tx Diesel At,149900000,https://carro.mercadolibre.com.co/MCO-1436659709-toyota-prado-30-tx-diesel-at-2013-_JM#position=48&search_layout=grid&type=item&tracking_id=6ec3696c-fecd-4887-b86b-2563f0244a78,2013,196966,2024-06-13,1436659709,Medellín,Antioquia
Toyota Prado 3.0 Tx-l Fl,285000000,https://carro.mercadolibre.com.co/MCO-1409196767-toyota-prado-tx-l-30-_JM#position=1&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2019,85490,2024-04-02,1409196767,Usaquén,Bogotá D.C.
Honda Cr-v 2.4 Ex,39000000,https://carro.mercadolibre.com.co/MCO-1409246435-honda-crv-ex-24-_JM#position=2&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2006,188150,2024-04-02,1409246435,Usaquén,Bogotá D.C.
Bmw X4 2.0 Xdrive30i,170000000,https://carro.mercadolibre.com.co/MCO-1409217249-bmw-x4-xdrive30i-tp-20-_JM#position=3&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2020,53000,2024-04-02,1409217249,Usaquén,Bogotá D.C.
Mazda Cx-5 Touring Tp,108000000,https://carro.mercadolibre.com.co/MCO-1409241747-mazda-cx-5-touring-tp-2019-_JM#position=4&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2019,40544,2024-04-02,1409241747,Chapinero,Bogotá D.C.
Ford Ecosport 2.0 L,28000000,https://carro.mercadolibre.com.co/MCO-1409154153-ford-ecosport-20-modelo-2005-_JM#position=5&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2005,172845,2024-04-02,1409154153,Sibaté,Cundinamarca
Ford Ecosport 2.0l At 4x2,35000000,https://carro.mercadolibre.com.co/MCO-1409164343-ford-ecosport-20l-at-2011-_JM#position=6&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2011,157220,2024-04-02,1409164343,Engativa,Bogotá D.C.
Isuzu Amigo 2.6,42000000,https://carro.mercadolibre.com.co/MCO-2303977486-isuzu-amigo-26-1991-_JM#position=7&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,1999,235000,2024-04-02,2303977486,Kennedy,Bogotá D.C.
Volkswagen Jetta 2.0 Trendline,27500000,https://carro.mercadolibre.com.co/MCO-2304002384-volkswagen-jetta-20-trendline-2008-_JM#position=8&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2008,157890,2024-04-02,2304002384,Kennedy,Bogotá D.C.
Renault Sandero Intens/at,43000000,https://carro.mercadolibre.com.co/MCO-2303977052-renault-sandero-automatiq-2017-_JM#position=9&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2017,20000,2024-04-02,2303977052,Usaquén,Bogotá D.C.
Dodge Journey Se/express,35500000,https://carro.mercadolibre.com.co/MCO-2303939714-dodge-journey-seexpress-4x2-2010-_JM#position=10&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2010,91000,2024-04-02,2303939714,Usaquén,Bogotá D.C.
Honda Pilot 3.5 5dr 4wd Ex L,156000000,https://carro.mercadolibre.com.co/MCO-1409138489-honda-pilot-5dr-4wd-ex-l-2019-_JM#position=11&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2019,36325,2024-04-02,1409138489,Medellín,Antioquia
Nissan March 1.6 Advance,30400000,https://carro.mercadolibre.com.co/MCO-2303926562-nissan-march-advance-_JM#position=12&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2012,82500,2024-04-02,2303926562,Usaquén,Bogotá D.C.
Toyota Corolla 1.8 Se-g Hybrid,112000000,https://carro.mercadolibre.com.co/MCO-2303950566-toyota-corolla-se-g-hybrid-_JM#position=13&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2021,35000,2024-04-02,2303950566,Suba,Bogotá D.C.
Mazda 2 1.5 Grand Touring At,64500000,https://carro.mercadolibre.com.co/MCO-2303901302-mazda-2-grand-touring-15-at-2019-_JM#position=14&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2019,68045,2024-04-02,2303901302,Envigado,Antioquia
Chevrolet Onix 1.4 Ltz,48000000,https://carro.mercadolibre.com.co/MCO-2303901206-chevrolet-onix-_JM#position=15&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2019,31500,2024-04-02,2303901206,Fontibón,Bogotá D.C.
Toyota Corolla 1.6 Xli,38000000,https://carro.mercadolibre.com.co/MCO-2304125908-toyota-corolla-_JM#position=16&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2009,156000,2024-04-02,2304125908,Suba,Bogotá D.C.
Toyota Rav4 2.0 Xle,145000000,https://carro.mercadolibre.com.co/MCO-2304000016-toyota-rav-4-_JM#position=17&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2020,35700,2024-04-02,2304000016,Suba,Bogotá D.C.
Peugeot 3008 2.0 Allure,96000000,https://carro.mercadolibre.com.co/MCO-2303912572-peugeot-3008-_JM#position=18&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2018,79400,2024-04-02,2303912572,Teusaquillo,Bogotá D.C.
Kia Sportage 2.0 Revolution Lx,65900000,https://carro.mercadolibre.com.co/MCO-2303908944-kia-new-sportage-_JM#position=19&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2016,67200,2024-04-02,2303908944,Kennedy,Bogotá D.C.
Toyota Hilux 2.8 Srx,240000000,https://carro.mercadolibre.com.co/MCO-2303920744-toyota-hilux-srx-_JM#position=20&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2022,16000,2024-04-02,2303920744,Suba,Bogotá D.C.
Mazda 3 2.5 Grand Touring Lx,115000000,https://carro.mercadolibre.com.co/MCO-2303895238-mazda-3-25-grand-touring-lx-2022-_JM#position=21&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2022,23267,2024-04-02,2303895238,Envigado,Antioquia
Ford Escape Se 4x4,60000000,https://carro.mercadolibre.com.co/MCO-2303943716-ford-escape-_JM#position=22&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2015,74600,2024-04-02,2303943716,Suba,Bogotá D.C.
Chevrolet N300 1.2 Van Move,34000000,https://carro.mercadolibre.com.co/MCO-2303967920-chevrolet-van-12-n300-2015-_JM#position=23&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2015,165800,2024-04-02,2303967920,Medellín,Antioquia
Ford Fiesta 1.6 Sportback Se,47000000,https://carro.mercadolibre.com.co/MCO-2303905636-ford-fiesta-16-sportback-se-_JM#position=24&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2016,30000,2024-04-02,2303905636,Suba,Bogotá D.C.
Mitsubishi Lancer 2.0 Gls,52000000,https://carro.mercadolibre.com.co/MCO-1409107517-mitsubishi-lancer-gls-_JM#position=25&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2014,48500,2024-04-02,1409107517,Usaquén,Bogotá D.C.
Toyota Rush 1.5 At,85000000,https://carro.mercadolibre.com.co/MCO-1409024189-toyota-rush-_JM#position=26&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2019,28000,2024-04-02,1409024189,Usaquén,Bogotá D.C.
Bmw Serie 3 I3 S Electrico,149000000,https://carro.mercadolibre.com.co/MCO-2303943094-bmw-i3-electrico-2021-_JM#position=30&search_layout=grid&type=item&tracking_id=55171008-9831-4f8e-a593-575fbed8998b,2021,25471,2024-04-02,2303943094,Usaquén,Bogotá D.C.
Land Rover Range Rover 2.0 Evoque,120000000,https://carro.mercadolibre.com.co/MCO-1413465451-land-rover-evoque-range-rover-evoque-20-_JM#position=1&search_layout=grid&type=item&tracking_id=e242cc00-729c-42c0-93d8-d2aca3ffc628,2017,73130,2024-04-16,1413465451,Usaquén,Bogotá D.C.
Ford Edge 3.5 Titanium,72000000,https://carro.mercadolibre.com.co/MCO-1413426979-ford-edge-titanium-35-_JM#position=2&search_layout=grid&type=item&tracking_id=e242cc00-729c-42c0-93d8-d2aca3ffc628,2016,53000,2024-04-16,1413426979,Usaquén,Bogotá D.C.
Volkswagen Jetta 2.0 Europa,42000000,https://carro.mercadolibre.com.co/MCO-1413426859-volkswagen-jetta-europa-20-_JM#position=3&search_layout=grid&type=item&tracking_id=e242cc00-729c-42c0-93d8-d2aca3ffc628,2014,46000,2024-04-16,1413426859,Usaquén,Bogotá D.C.
Bmw Serie 4 2.0 420i F32 Coupe Sportline,70000000,https://carro.mercadolibre.com.co/MCO-1413477391-bmw-420i-f32-coupe-sportline-20-_JM#position=4&search_layout=grid&type=item&tracking_id=e242cc00-729c-42c0-93d8-d2aca3ffc628,2014,186000,2024-04-16,1413477391,Usaquén,Bogotá D.C.
Chevrolet Blazer 3.6 Blazer,140000000,https://carro.mercadolibre.com.co/MCO-1413362037-chevrolet-blazer-premier-36-_JM#position=5&search_layout=grid&type=item&tracking_id=e242cc00-729c-42c0-93d8-d2aca3ffc628,2019,23000,2024-04-16,1413362037,Usaquén,Bogotá D.C.
Mitsubishi Montero 3.0,194000000,https://carro.mercadolibre.com.co/MCO-1413413293-mitsubishi-montero-sport-30-_JM#position=6&search_layout=grid&type=item&tracking_id=e242cc00-729c-42c0-93d8-d2aca3ffc628,2020,34000,2024-04-16,1413413293,Usaquén,Bogotá D.C.
Suzuki Jimny 1.3 Mt,44000000,https://carro.mercadolibre.com.co/MCO-1413369095-suzuki-jimny-_JM#position=7&search_layout=grid&type=item&tracking_id=e242cc00-729c-42c0-93d8-d2aca3ffc628,2015,191384,2024-04-16,1413369095,Usaquén,Bogotá D.C.
Chevrolet Onix 1.0t Automática,54000000,https://carro.mercadolibre.com.co/MCO-1413407863-chevrolet-onix-10-_JM#position=8&search_layout=grid&type=item&tracking_id=e242cc00-729c-42c0-93d8-d2aca3ffc628,2021,41245,2024-04-16,1413407863,Kennedy,Bogotá D.C.
Volkswagen Voyage 1.6 Comfortline,48000000,https://carro.mercadolibre.com.co/MCO-1413407759-volkswagen-voyage-comfortline-_JM#position=9&search_layout=grid&type=item&tracking_id=e242cc00-729c-42c0-93d8-d2aca3ffc628,2019,42886,2024-04-16,1413407759,Suba,Bogotá D.C.
